petromag_u,petromag_g,petromag_r,petromag_i,petromag_z,petror50_r,petror90_r,concentration,devab_r,u_g,g_r,r_i,i_z,target
18.066748,16.621613,16.037212,15.651224,15.504431,3.159796,8.794698,2.7833119606455607,0.577188,1.4451350000000005,0.5844009999999997,0.3859880000000011,0.14679299999999884,spiral
19.064795,17.429438,16.605249,16.247599,15.986332,1.656612,4.282283,2.5849643730698557,0.900477,1.635356999999999,0.8241890000000005,0.3576499999999996,0.26126700000000014,elliptical
19.302937,17.384005,16.421696,16.00852,15.685019,2.389447,7.211433,3.0180342983125383,0.792551,1.9189320000000016,0.9623089999999976,0.413176,0.32350100000000026,elliptical
20.524126,18.147821,17.080994,16.640368,16.326462,1.800757,5.478281,3.0422100261167944,0.843535,2.3763049999999986,1.066827,0.44062600000000174,0.31390599999999935,elliptical
17.45821,15.97401,15.261177,14.901002,14.660953,5.128845,11.526896,2.2474642926428854,0.536654,1.4842000000000013,0.7128329999999998,0.3601749999999999,0.24004900000000085,spiral
19.427481,17.939243,17.051353,16.626429,16.388845,2.119022,6.235807,2.9427759598531775,0.214476,1.488237999999999,0.8878900000000023,0.4249239999999972,0.2375840000000018,elliptical
19.494951,17.599161,16.765638,16.372511,16.102919,1.833442,4.662055,2.542788372907351,0.727117,1.8957900000000016,0.8335229999999996,0.3931269999999998,0.2695919999999994,elliptical
16.791822,15.099902,14.247721,13.816628,13.585168,5.606368,18.128592,3.233571538650335,0.723808,1.6919199999999996,0.8521809999999999,0.4310930000000006,0.23146000000000022,elliptical
17.790676,16.488647,15.867048,15.468981,15.259371,4.567104,9.667374,2.1167404990120655,0.470394,1.302029000000001,0.6215989999999998,0.39806700000000106,0.20960999999999963,spiral
17.367872,15.989161,15.332575,14.950181,14.891576,6.009581,16.623638,2.766189190228071,0.704205,1.3787109999999991,0.656585999999999,0.3823939999999997,0.05860500000000002,spiral
18.397524,17.197111,16.696991,16.42942,16.247684,2.177638,5.768985,2.6491937594770114,0.889777,1.200413000000001,0.500119999999999,0.2675710000000002,0.18173600000000079,elliptical
19.702007,17.918547,17.022223,16.624519,16.35174,1.413059,4.096153,2.898784127202049,0.672111,1.783459999999998,0.8963239999999999,0.39770400000000095,0.2727789999999999,elliptical
18.212072,16.865707,16.293224,15.986678,15.77866,2.941118,6.374228,2.167280605538438,0.623362,1.3463649999999987,0.5724830000000019,0.3065459999999991,0.20801799999999915,elliptical
18.932421,16.946566,16.468393,16.304552,16.250559,5.533818,11.115923,2.008725801968912,0.929064,1.9858550000000008,0.47817300000000174,0.1638409999999979,0.053993000000001956,spiral
19.780224,18.073872,16.839762,16.427807,16.083824,3.99396,11.03607,2.7631899167743295,0.628026,1.706351999999999,1.2341100000000012,0.41195499999999896,0.3439830000000015,elliptical
19.433956,17.844793,16.995539,16.605255,16.311405,2.28653,6.050733,2.6462513065649698,0.8015,1.5891629999999992,0.8492539999999984,0.3902840000000012,0.29384999999999906,elliptical
17.646629,16.793539,16.564262,16.424253,16.294352,2.552084,6.784503,2.6584168075972423,0.413995,0.8530900000000017,0.22927699999999973,0.14000899999999916,0.12990100000000027,elliptical
19.419828,17.558817,16.526648,16.104425,15.756559,2.053766,6.671331,3.2483403659423713,0.483991,1.8610109999999978,1.0321689999999997,0.42222300000000246,0.3478659999999998,elliptical
19.493019,17.852453,17.072088,16.690079,16.430914,1.414527,4.012834,2.836873385944559,0.533208,1.6405659999999997,0.7803649999999998,0.38200900000000004,0.2591649999999994,elliptical
19.709459,17.801699,16.730932,16.288486,15.882775,2.342084,6.965818,2.974196484839997,0.615776,1.9077599999999997,1.070767,0.44244600000000034,0.4057109999999984,elliptical
19.33803,17.396528,16.60787,16.198402,15.920661,1.864818,5.864238,3.144670418239206,0.730558,1.9415019999999998,0.7886580000000016,0.40946799999999683,0.2777410000000007,elliptical
19.235075,17.489094,16.462669,16.019243,15.72401,2.500145,6.151484,2.460450893848157,0.674578,1.745980999999997,1.0264249999999997,0.4434260000000023,0.29523299999999963,elliptical
19.433493,17.660839,16.835714,16.472475,16.193083,1.875194,5.292418,2.822330916161208,0.821164,1.7726539999999993,0.8251249999999999,0.3632390000000001,0.27939199999999786,elliptical
20.035419,18.180534,17.019634,16.523075,16.176565,3.017303,9.62517,3.1899911941226984,0.610065,1.8548849999999995,1.1609000000000016,0.4965590000000013,0.34650999999999854,elliptical
19.082491,17.375046,16.413113,15.974272,15.700004,3.152239,9.99856,3.1718914714271347,0.771346,1.7074449999999999,0.9619330000000019,0.43884100000000004,0.2742679999999993,elliptical
20.140532,18.121702,16.816532,16.299694,15.954706,2.894227,8.897018,3.0740567343197336,0.913667,2.0188300000000012,1.3051700000000004,0.5168379999999999,0.34498799999999896,elliptical
19.70982,18.023909,16.868637,16.336119,16.219692,3.989245,10.968726,2.749574418216981,0.656774,1.6859110000000008,1.155272,0.5325179999999996,0.11642700000000161,elliptical
18.43084,16.53306,15.685446,15.281983,14.984967,3.108763,9.966404,3.2059066580501634,0.638862,1.897780000000001,0.8476139999999983,0.40346300000000035,0.29701600000000106,elliptical
19.13954,17.375254,17.046135,16.564821,16.2582,1.513486,4.035033,2.6660524114527653,0.8019,1.7642859999999985,0.32911900000000216,0.48131400000000113,0.3066209999999998,elliptical
19.483032,17.793446,16.874657,16.435852,16.134489,2.12999,5.234115,2.457342522734849,0.559116,1.689586000000002,0.9187890000000003,0.43880499999999856,0.30136300000000205,elliptical
18.619778,17.004969,16.118511,15.731232,15.446018,2.874839,9.24529,3.215933135733862,0.874988,1.614809000000001,0.8864579999999975,0.38727900000000126,0.28521399999999986,elliptical
19.116108,17.610077,16.953178,16.627417,16.409836,3.514213,8.339083,2.3729588957755268,0.323746,1.5060310000000001,0.6568989999999992,0.32576099999999997,0.2175810000000027,elliptical
18.775484,17.054052,16.214056,15.82237,15.510247,1.81971,5.413872,2.9751290040720773,0.842692,1.721432,0.8399959999999993,0.391686,0.3121229999999997,elliptical
19.509138,18.11838,17.222975,16.756205,16.38575,2.183665,5.639922,2.582778036008271,0.364535,1.3907580000000017,0.8954049999999967,0.46677000000000035,0.37045499999999976,elliptical
20.510687,18.074394,16.860485,16.377682,16.060263,2.794255,9.10533,3.258589498810953,0.866683,2.436292999999999,1.213909000000001,0.48280300000000054,0.317419000000001,elliptical
19.887341,17.997221,16.950104,16.506493,16.138292,1.967035,6.242994,3.1738093119847894,0.808836,1.8901199999999996,1.047117,0.44361100000000064,0.3682009999999991,elliptical
19.590557,17.936596,16.83765,16.373182,16.073256,2.592005,8.20623,3.165977689086248,0.588638,1.653960999999999,1.0989460000000015,0.4644680000000001,0.29992599999999925,elliptical
18.572639,16.966661,15.951372,15.508946,15.239194,3.422088,10.785501,3.151731048412548,0.91382,1.6059780000000003,1.0152889999999992,0.4424259999999993,0.26975200000000044,elliptical
19.444279,17.668699,16.816191,16.447308,16.155985,1.353792,3.636095,2.685859423013284,0.603488,1.7755800000000015,0.8525080000000003,0.3688830000000003,0.29132299999999844,elliptical
16.576292,14.568447,13.652894,13.168446,12.857284,8.983379,24.104387,2.6832205342778037,0.323202,2.007844999999998,0.915553000000001,0.48444800000000043,0.3111619999999995,spiral
18.673998,17.373142,16.808365,16.482681,16.219755,3.758377,7.833801,2.08435742343038,0.945166,1.3008559999999996,0.564777000000003,0.325683999999999,0.2629260000000002,elliptical
18.299198,17.066216,16.451342,16.092283,15.95146,3.795503,8.743621,2.303679117102529,0.72103,1.2329819999999998,0.6148740000000004,0.359059000000002,0.14082299999999748,spiral
18.536037,17.374166,16.916763,16.812693,16.578398,4.920484,10.092447,2.0511085901305646,0.424448,1.1618710000000014,0.45740299999999934,0.1040700000000001,0.23429499999999948,elliptical
19.459511,17.507853,16.475397,16.032219,15.649621,1.83481,5.821254,3.172674009842981,0.846232,1.9516579999999983,1.0324559999999998,0.44317799999999963,0.38259800000000155,elliptical
19.113781,17.13073,16.177816,15.763212,15.455116,2.497247,6.873847,2.7525699300069233,0.854744,1.9830509999999997,0.9529139999999998,0.41460400000000064,0.30809599999999904,elliptical
18.258301,16.642694,15.808355,15.418766,15.127372,3.047906,10.220736,3.3533632598905614,0.565531,1.6156070000000007,0.8343389999999982,0.38958900000000085,0.2913940000000004,elliptical
19.745687,17.900236,16.865908,16.401398,16.080647,1.496853,4.573443,3.0553721708143686,0.757485,1.8454510000000006,1.0343279999999986,0.46451000000000064,0.32075100000000134,elliptical
18.538242,16.700541,15.787555,15.379297,15.228907,2.568785,8.011641,3.1188445120942387,0.52441,1.8377009999999991,0.9129860000000019,0.408258,0.1503899999999998,elliptical
19.089075,17.375845,16.380829,15.945659,15.61824,2.546122,7.996722,3.1407458087240125,0.837901,1.7132299999999994,0.9950160000000032,0.4351699999999994,0.327418999999999,elliptical
16.322449,15.032298,14.533705,14.325561,14.227354,7.390703,16.089245,2.1769573205688277,0.765055,1.290150999999998,0.4985930000000014,0.208143999999999,0.09820700000000038,spiral
18.815773,17.314938,16.573877,16.180914,15.878922,3.003088,8.744908,2.91197194354611,0.392568,1.5008349999999986,0.741061000000002,0.3929629999999982,0.30199200000000204,elliptical
18.104668,17.387514,16.929893,16.661678,16.638046,3.479312,9.205675,2.6458319920719955,0.29996,0.7171540000000007,0.4576209999999996,0.2682150000000014,0.02363199999999921,elliptical
18.291334,16.366459,15.429338,14.991296,14.674811,3.209091,10.605008,3.3046766202641185,0.650006,1.9248750000000001,0.9371209999999994,0.4380419999999994,0.3164850000000001,elliptical
18.302301,16.231918,15.334979,14.911529,14.562035,3.247455,11.313495,3.483803470717839,0.702615,2.0703829999999996,0.8969389999999997,0.42345000000000077,0.34949399999999997,elliptical
18.882906,17.397326,16.727715,16.366272,16.129988,2.891004,6.458067,2.233849209478783,0.717926,1.4855799999999988,0.6696109999999997,0.3614430000000013,0.23628399999999772,elliptical
18.879532,17.021238,16.11112,15.709359,15.393069,1.972132,6.349123,3.2194209109735046,0.722823,1.8582940000000008,0.9101180000000006,0.4017610000000005,0.31628999999999863,elliptical
18.024799,16.958405,16.65963,16.443823,16.34717,3.4656,8.233001,2.375635099261311,0.783299,1.0663940000000025,0.2987749999999991,0.21580700000000164,0.09665299999999988,elliptical
17.75416,16.474714,15.933599,15.650578,15.564123,5.536926,10.70376,1.9331593017497435,0.614699,1.279446,0.5411149999999996,0.28302099999999975,0.08645499999999906,spiral
19.160692,17.271996,16.27507,15.842718,15.503933,2.350181,7.661348,3.259897003677589,0.804202,1.8886959999999995,0.996926000000002,0.43235199999999985,0.33878499999999967,elliptical
19.79213,17.67465,16.756123,16.382898,16.041952,1.511735,4.867212,3.2196198407789725,0.621874,2.1174800000000005,0.918527000000001,0.3732249999999979,0.3409460000000024,elliptical
19.408594,17.434805,16.497019,16.097414,15.785325,2.024207,6.291758,3.1082581969136553,0.827,1.973789,0.9377859999999991,0.3996050000000011,0.3120890000000003,elliptical
18.792244,17.416405,16.838648,16.520226,16.350618,2.941464,6.506985,2.2121586393714154,0.828222,1.3758389999999991,0.5777570000000019,0.3184219999999982,0.1696080000000002,spiral
18.483986,16.690519,15.878387,15.501418,15.225991,2.056973,6.393721,3.10831547132607,0.840851,1.7934670000000033,0.8121319999999983,0.3769690000000008,0.27542699999999876,elliptical
19.636648,17.806194,16.778522,16.323017,15.915325,2.343333,7.404278,3.1597207908564426,0.804763,1.8304539999999996,1.0276720000000026,0.4555049999999987,0.40769200000000083,elliptical
18.852478,17.472071,16.764528,16.405293,16.125559,2.831142,6.916337,2.4429495235491547,0.362189,1.3804070000000017,0.7075430000000011,0.3592349999999982,0.27973400000000126,elliptical
19.625937,17.882261,16.891161,16.445957,16.101837,1.748454,5.44174,3.1123152224765422,0.513662,1.7436760000000007,0.9910999999999994,0.4452040000000004,0.3441200000000002,elliptical
18.809795,17.526047,16.77281,16.411514,16.131044,4.790007,12.125324,2.5313791817005695,0.687031,1.2837480000000028,0.7532369999999986,0.3612959999999994,0.2804700000000011,spiral
18.564342,17.259167,16.646322,16.309509,16.210993,3.543751,7.35428,2.075281248597884,0.809631,1.3051749999999984,0.6128450000000001,0.3368130000000029,0.09851600000000005,spiral
19.441374,17.893097,17.018278,16.552217,16.276922,2.307155,7.345962,3.1839915393634155,0.40631,1.5482769999999988,0.8748190000000022,0.46606099999999984,0.27529499999999985,elliptical
18.82268,17.265011,16.462236,16.057396,15.780813,2.69723,9.026294,3.3465051182138716,0.861699,1.557668999999997,0.8027750000000005,0.4048400000000001,0.27658300000000047,elliptical
18.932726,17.687582,16.920906,16.539778,16.29838,3.675056,8.641576,2.3514134206390325,0.829192,1.2451439999999998,0.7666760000000004,0.38112800000000036,0.24139799999999667,spiral
18.507837,17.18346,16.582487,16.218296,16.020452,2.832517,7.556124,2.6676358870926458,0.515902,1.3243769999999984,0.6009729999999998,0.3641910000000017,0.1978439999999999,spiral
18.047003,16.110437,15.259606,14.869821,14.550637,2.99388,9.825351,3.2818118962683873,0.866622,1.9365659999999991,0.8508310000000012,0.3897849999999998,0.3191839999999999,elliptical
17.472729,15.914184,15.255013,14.89535,14.710469,4.390743,10.743875,2.4469377961770937,0.525329,1.5585450000000005,0.6591710000000006,0.3596629999999994,0.18488100000000074,spiral
17.684383,15.922884,15.068911,14.793512,14.735209,5.441777,15.044794,2.7646840361154084,0.514694,1.7614990000000006,0.8539729999999999,0.27539900000000017,0.05830300000000044,spiral
19.237137,17.358692,16.506775,16.138603,15.915811,2.440497,6.472321,2.652050381541137,0.449997,1.8784449999999993,0.8519170000000003,0.3681720000000013,0.2227920000000001,elliptical
18.789375,17.762716,16.903429,16.498238,16.160978,4.295405,7.835109,1.8240675791921834,0.878608,1.0266589999999987,0.8592870000000019,0.4051909999999985,0.33726000000000056,spiral
19.613632,17.882038,16.962515,16.531855,16.202549,1.801974,4.661334,2.5867931501786376,0.465473,1.7315939999999976,0.9195230000000016,0.4306599999999996,0.329305999999999,elliptical
17.240469,15.491806,14.65976,14.265543,14.01262,4.765038,15.479513,3.248560242331751,0.86089,1.7486630000000005,0.8320460000000001,0.39421700000000115,0.2529229999999991,elliptical
19.317404,17.751715,16.844402,16.415821,16.068247,2.022656,5.887988,2.911017988229338,0.627909,1.565688999999999,0.907313000000002,0.42858099999999766,0.3475740000000016,elliptical
19.574749,17.764629,16.905512,16.500628,16.148468,2.373481,6.009605,2.531979400719871,0.700279,1.8101200000000013,0.8591169999999977,0.4048840000000027,0.3521599999999978,elliptical
19.826448,17.870657,16.986807,16.554691,16.187565,1.66786,4.436684,2.660105764272781,0.565606,1.9557909999999978,0.8838500000000025,0.4321160000000006,0.36712599999999895,elliptical
18.605236,17.528128,17.004427,16.671114,16.500195,2.098473,4.321339,2.0592778653811608,0.613525,1.0771080000000026,0.5237009999999991,0.3333130000000004,0.17091899999999782,elliptical
18.888477,17.686453,16.981794,16.589514,16.268856,3.540034,6.941214,1.9607760829415763,0.410198,1.2020240000000015,0.7046589999999995,0.3922799999999995,0.32065800000000166,elliptical
19.485703,17.74165,17.110113,16.749908,16.600664,3.166823,6.804427,2.1486603450840165,0.835071,1.744053000000001,0.6315370000000016,0.360204999999997,0.14924400000000304,elliptical
19.328646,17.373329,16.56983,16.206877,15.943468,1.651281,5.310995,3.216287839562134,0.868024,1.9553170000000009,0.8034989999999986,0.36295300000000097,0.26340899999999934,elliptical
19.891308,18.144995,17.181425,16.682339,16.408409,2.354298,5.735042,2.4359881374405448,0.97534,1.7463129999999971,0.9635700000000007,0.4990860000000019,0.27393,elliptical
19.029257,17.073114,16.190828,15.75374,15.416068,1.754394,5.277982,3.008435961363297,0.743099,1.9561430000000009,0.8822860000000006,0.43708799999999925,0.3376720000000013,elliptical
18.845984,17.305382,16.373697,15.931805,15.667707,2.829066,8.734217,3.087314682654982,0.959503,1.5406019999999998,0.9316850000000017,0.4418919999999993,0.2640980000000006,elliptical
17.344625,15.442624,14.50741,14.041816,13.799711,4.838828,15.294024,3.1606876706508267,0.919778,1.9020010000000003,0.9352140000000002,0.4655939999999994,0.24210500000000046,elliptical
19.03821,17.153938,16.247997,15.842516,15.563604,2.09492,7.002496,3.3426078322799913,0.906856,1.8842719999999993,0.9059409999999986,0.40548100000000176,0.27891200000000005,elliptical
19.526905,17.762129,16.773746,16.291193,15.953299,1.819802,5.182099,2.8476169385460617,0.64722,1.7647759999999977,0.9883830000000025,0.48255299999999934,0.33789400000000036,elliptical
18.708782,17.192516,16.494234,16.192354,15.933526,2.500643,6.977512,2.7902871381480683,0.670103,1.5162659999999981,0.6982820000000025,0.30187999999999704,0.25882800000000117,elliptical
17.86849,16.831972,16.498686,16.3167,16.189623,1.787485,3.748415,2.0970329820949547,0.90838,1.036518000000001,0.3332860000000011,0.18198599999999843,0.12707699999999988,elliptical
19.922306,17.96052,16.980402,16.546602,16.201851,2.620779,6.48059,2.472772408509073,0.790413,1.961786,0.9801179999999974,0.4338000000000015,0.3447509999999987,elliptical
18.212648,16.51779,15.769264,15.460597,15.379636,4.168176,9.095467,2.1821216282613785,0.88511,1.694858,0.7485260000000018,0.3086669999999998,0.08096100000000028,spiral
19.241783,17.307814,16.250153,15.768723,15.440429,3.998648,13.599504,3.401025546634762,0.856759,1.9339690000000012,1.0576609999999995,0.48143000000000136,0.32829399999999964,elliptical
18.073647,16.929705,16.387218,16.072411,15.891642,3.540449,7.854797,2.2185878118848765,0.485024,1.1439420000000027,0.5424869999999977,0.31480700000000184,0.18076899999999974,elliptical
19.319963,17.54525,16.659122,16.233791,15.937835,1.687301,4.511388,2.6737304132457695,0.306783,1.774713000000002,0.8861279999999994,0.4253309999999999,0.29595600000000033,elliptical
20.963594,17.888269,16.642708,16.117561,15.797544,2.747373,8.468432,3.0823743263109886,0.679535,3.0753249999999994,1.2455610000000021,0.5251470000000005,0.3200169999999982,elliptical
18.962061,17.481573,16.484932,16.045208,15.738499,2.851726,8.578045,3.0080186525633947,0.849296,1.4804879999999976,0.9966410000000003,0.4397240000000018,0.3067089999999997,elliptical
19.725683,17.882862,16.882683,16.452913,16.071804,1.469028,4.090281,2.784345158839723,0.53565,1.8428210000000007,1.0001789999999993,0.4297700000000013,0.3811089999999986,elliptical
18.975981,17.204662,16.370846,15.988874,15.734121,1.941093,5.57378,2.8714646851026715,0.675771,1.7713190000000019,0.8338159999999988,0.3819720000000011,0.2547529999999991,elliptical
18.884724,17.333244,16.606434,16.245525,16.005749,1.305788,3.496752,2.6778864563007163,0.659078,1.551479999999998,0.7268100000000004,0.3609089999999995,0.2397759999999991,elliptical
17.652739,16.521029,15.93916,15.72754,15.668187,8.207236,16.980297,2.0689422114826477,0.964123,1.1317100000000018,0.5818689999999993,0.21161999999999992,0.05935299999999977,spiral
18.419058,16.726496,15.914731,15.565921,15.300028,3.098962,8.359748,2.697596162844204,0.676363,1.6925619999999988,0.8117650000000012,0.3488100000000003,0.26589300000000016,elliptical
17.342375,16.159668,15.611375,15.270962,15.066627,2.814982,8.051528,2.8602413798738318,0.560186,1.1827070000000006,0.5482929999999993,0.34041299999999985,0.20433500000000038,spiral
19.820021,17.767693,16.651167,16.20076,15.80054,1.838688,6.097909,3.316445748272681,0.777095,2.0523279999999993,1.1165260000000004,0.450407000000002,0.40021999999999913,elliptical
19.563606,17.713936,16.824993,16.448769,16.15806,1.42353,3.984095,2.798743264982122,0.639576,1.8496699999999997,0.8889430000000011,0.37622400000000056,0.29070899999999966,elliptical
18.543734,17.439812,16.879414,16.53771,16.369476,3.624265,8.10098,2.23520631079681,0.549975,1.1039220000000007,0.5603979999999993,0.341704,0.16823400000000177,spiral
19.241825,17.729528,17.000383,16.648636,16.437349,1.752709,4.326026,2.468194092687377,0.339098,1.5122970000000002,0.729144999999999,0.3517469999999996,0.21128699999999867,elliptical
18.564787,17.142321,16.381081,15.946825,15.666086,3.526107,7.75448,2.199161851866662,0.406996,1.422466,0.7612400000000008,0.43425599999999775,0.2807390000000005,elliptical
19.169197,17.516037,16.435755,15.939026,15.664666,3.382605,10.338032,3.0562338789187624,0.562141,1.6531599999999997,1.0802820000000004,0.4967290000000002,0.2743599999999997,elliptical
18.496696,16.806133,16.012629,15.629592,15.358127,1.415527,4.093981,2.8921956274942127,0.732547,1.690563000000001,0.7935039999999987,0.38303699999999985,0.27146500000000096,elliptical
18.073393,16.904827,16.407097,16.097015,15.917837,2.57682,6.539926,2.5379832506733107,0.899952,1.1685659999999984,0.49773000000000067,0.3100820000000013,0.1791779999999985,elliptical
19.484339,17.649292,16.623207,16.173252,15.784536,1.841852,5.076502,2.756194308771823,0.669072,1.8350469999999994,1.0260849999999984,0.4499549999999992,0.3887160000000023,elliptical
20.203217,18.012001,17.028347,16.630217,16.291107,1.982575,5.400111,2.7237864897923156,0.878349,2.191215999999997,0.9836540000000014,0.39813000000000187,0.339109999999998,elliptical
19.433243,17.885328,17.177679,16.783043,16.53673,2.534412,7.225289,2.8508738910642784,0.548453,1.5479149999999997,0.707649,0.394636000000002,0.24631300000000067,elliptical
17.802658,16.546127,15.892375,15.55769,15.298507,5.368164,10.09772,1.8810379116584368,0.794716,1.2565310000000025,0.653751999999999,0.33468500000000034,0.2591829999999984,spiral
19.560396,17.871588,17.001904,16.605753,16.356251,1.933373,6.054427,3.1315359219353947,0.896121,1.6888080000000016,0.8696839999999995,0.3961509999999997,0.24950199999999967,elliptical
17.891813,16.803255,16.350735,16.055603,15.771891,4.67619,11.913356,2.547662947827184,0.453537,1.088557999999999,0.4525199999999998,0.29513199999999884,0.2837120000000013,spiral
17.959978,16.175213,15.563884,15.208506,14.996161,5.479671,11.852779,2.16304573759994,0.584698,1.7847650000000002,0.6113289999999996,0.35537799999999997,0.21234499999999912,spiral
18.390753,17.133419,16.488031,16.08741,15.864671,1.924564,5.154874,2.6784632779164532,0.557798,1.2573340000000002,0.6453880000000005,0.400621000000001,0.2227389999999989,elliptical
18.806581,17.502434,16.84656,16.464991,16.247114,2.759086,5.826093,2.1116025379419128,0.836493,1.3041470000000004,0.6558740000000007,0.38156899999999894,0.21787700000000143,elliptical
18.877607,17.229895,16.393351,15.995605,15.700026,2.207259,6.381959,2.891350312763477,0.679588,1.647712000000002,0.836544,0.3977459999999997,0.29557900000000004,elliptical
18.445608,17.073782,16.18129,15.737938,15.429428,5.210598,11.058856,2.1223775083013505,0.515954,1.3718259999999987,0.8924920000000007,0.44335200000000086,0.30851000000000006,spiral
19.308472,17.662893,16.825003,16.431736,16.114769,1.695167,4.945373,2.9173367579713383,0.903723,1.645578999999998,0.8378900000000016,0.39326699999999803,0.3169670000000018,elliptical
18.48251,16.891298,16.109098,15.699518,15.420773,1.945352,5.330955,2.740354958896899,0.562538,1.5912120000000023,0.7821999999999996,0.40958000000000006,0.2787449999999989,elliptical
20.247175,18.099417,16.981859,16.495586,16.092022,1.89873,5.72585,3.0156209676994625,0.819943,2.1477579999999996,1.117557999999999,0.4862730000000006,0.40356399999999937,elliptical
18.386545,16.540636,15.929995,15.576583,15.321548,4.887981,11.260144,2.303639068973468,0.691187,1.8459090000000025,0.6106409999999993,0.3534120000000005,0.25503499999999946,spiral
20.208385,18.144693,17.106981,16.636787,16.298269,2.125047,6.763023,3.1825286687776786,0.872462,2.0636919999999996,1.037711999999999,0.47019399999999933,0.33851800000000054,elliptical
19.784891,17.619263,16.652979,16.183224,15.871929,3.061536,7.844638,2.56232100488121,0.81235,2.165627999999998,0.9662840000000017,0.46975499999999926,0.31129499999999943,elliptical
17.652805,16.434235,15.926796,15.646348,15.544355,3.60054,7.958683,2.21041371572042,0.714703,1.2185699999999997,0.5074390000000015,0.2804479999999998,0.10199300000000022,spiral
18.386114,16.874546,16.392021,16.163265,15.955449,1.135408,3.378744,2.9757972464523768,0.880416,1.5115680000000005,0.482524999999999,0.22875600000000063,0.20781599999999933,elliptical
19.17481,17.919216,16.887386,16.464867,16.066654,2.913432,8.475369,2.9090670384618558,0.911361,1.255594000000002,1.0318299999999994,0.42251899999999765,0.3982130000000019,elliptical
17.360516,15.858732,15.313437,14.994322,14.854137,5.547573,13.965002,2.51731739266883,0.9763,1.5017840000000007,0.5452949999999994,0.31911500000000004,0.14018500000000067,spiral
18.706102,17.524105,16.829617,16.457043,16.25036,2.652206,5.556202,2.094936064544006,0.484342,1.1819970000000026,0.6944879999999998,0.3725740000000002,0.20668299999999817,elliptical
19.961601,18.081734,17.048897,16.619312,16.231485,1.6641,5.090947,3.0592794904152396,0.80848,1.8798670000000008,1.0328370000000007,0.42958499999999944,0.3878270000000015,elliptical
20.731081,18.400955,17.265251,16.732861,16.463282,2.868928,6.702403,2.3362046729649544,0.549935,2.330126,1.1357040000000005,0.5323899999999995,0.26957900000000024,elliptical
18.113609,16.808323,16.319551,16.000929,15.882306,3.936798,7.507337,1.906965254503787,0.667681,1.3052859999999988,0.4887720000000009,0.3186220000000013,0.11862299999999948,spiral
19.90663,18.615191,17.175877,16.648058,16.209028,2.64061,8.103352,3.068742449661252,0.904277,1.2914390000000004,1.4393139999999995,0.5278190000000009,0.4390299999999989,elliptical
19.635992,17.819141,16.889196,16.438522,16.14422,2.990813,8.581089,2.869149291513712,0.599893,1.8168510000000033,0.929945,0.45067399999999935,0.2943019999999983,elliptical
19.355543,17.688509,16.976614,16.634647,16.404985,3.039363,6.515056,2.1435596866843483,0.548075,1.667034000000001,0.7118949999999984,0.34196700000000035,0.22966200000000114,elliptical
18.944988,17.070967,16.218088,15.802073,15.508175,1.483273,4.492481,3.028762068749313,0.821757,1.874020999999999,0.8528789999999979,0.4160150000000016,0.29389800000000044,elliptical
20.091099,18.079678,16.878401,16.39707,16.111153,1.997846,6.480807,3.243897177259909,0.624995,2.0114209999999986,1.201277000000001,0.48133100000000084,0.28591699999999776,elliptical
18.552568,16.688023,15.807495,15.395323,15.068964,2.209405,6.739364,3.050307209407058,0.826667,1.8645449999999997,0.8805280000000018,0.412172,0.32635900000000007,elliptical
16.363398,15.772529,15.29304,14.936437,14.739974,1.894472,6.306497,3.328894277666812,0.832119,0.5908689999999996,0.47948900000000094,0.3566029999999998,0.1964629999999996,elliptical
17.898804,16.572769,15.89607,15.54898,15.255198,2.532283,6.654581,2.6278978297449376,0.427018,1.3260349999999974,0.676699000000001,0.3470899999999997,0.2937820000000002,elliptical
19.282846,17.678701,16.841141,16.436403,16.116703,1.453684,3.820759,2.628328440018601,0.347844,1.604144999999999,0.8375599999999999,0.4047380000000018,0.31969999999999743,elliptical
16.50568,14.553826,13.812467,13.421656,13.190991,7.504989,18.151485,2.4185891544944305,0.670544,1.9518540000000009,0.741359000000001,0.39081099999999935,0.23066500000000012,spiral
19.543749,17.766102,16.939692,16.519743,16.22097,1.503464,3.864348,2.570296329010871,0.426783,1.7776469999999982,0.8264099999999992,0.41994900000000257,0.29877299999999707,elliptical
18.748619,17.379887,16.544344,16.127438,15.889229,2.228482,5.709703,2.562149032390659,0.798917,1.3687320000000014,0.8355430000000013,0.41690599999999733,0.23820900000000123,elliptical
17.329645,16.209913,15.673865,15.395886,15.207527,2.582321,6.696143,2.5930715042785155,0.772456,1.119731999999999,0.536048000000001,0.2779789999999984,0.18835900000000017,elliptical
19.270918,17.75465,16.740818,16.318129,15.972343,3.498315,8.912029,2.54752044913051,0.807979,1.5162680000000002,1.0138320000000007,0.42268900000000187,0.3457859999999986,elliptical
17.203041,15.723966,15.331599,15.130948,15.136667,7.372077,17.408579,2.3614212114170807,0.842622,1.4790749999999981,0.39236700000000013,0.20065100000000058,-0.0057189999999991414,spiral
18.969793,17.784849,17.083044,16.640057,16.377569,1.379877,3.829764,2.775438680404123,0.785953,1.184943999999998,0.7018050000000002,0.44298700000000224,0.2624879999999976,elliptical
18.622177,16.41613,15.923671,15.659051,15.589754,5.824445,12.800716,2.1977572112020973,0.408121,2.2060470000000016,0.4924589999999984,0.26462000000000074,0.06929700000000061,spiral
